Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Surface Ground Temperature [C](TimeStep),EMS:BEE_var [J](TimeStep),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](TimeStep),DX COOLING COIL_UNIT1:Cooling Coil Runtime Fraction [](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Electricity Energy [J](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Defrost Electricity Energy [J](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Crankcase Heater Electricity Energy [J](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Runtime Fraction [](TimeStep),HEAT PUMP WATER HEATER EVAPORATOR_UNIT1:Cooling Coil Runtime Fraction [](TimeStep),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](TimeStep),SUPPLY FAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),OASUPPLYFAN_UNIT1:Fan Electricity Energy [J](TimeStep),OASUPPLYFAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),OAEXHAUSTFAN_UNIT1:Fan Electricity Energy [J](TimeStep),OAEXHAUSTFAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),HEAT PUMP WATER HEATER FAN_UNIT1:Fan Electricity Energy [J](TimeStep),HEAT PUMP WATER HEATER FAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),SUPPLY FAN_UNIT1:Fan Runtime Fraction [](TimeStep),OASUPPLYFAN_UNIT1:Fan Runtime Fraction [](TimeStep),OAEXHAUSTFAN_UNIT1:Fan Runtime Fraction [](TimeStep),HEAT PUMP WATER HEATER FAN_UNIT1:Fan Runtime Fraction [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Mean Air Dewpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Dewpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total Building Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),OCCUPANCY:Schedule Value [](TimeStep),OA_HEAT_RECOVERY_UNIT1:Heat Exchanger Electricity Energy [J](TimeStep),SUPP HEATING COIL_UNIT1:Heating Coil Electricity Energy [J](TimeStep),Electricity:Building [J](TimeStep),Electricity:Zone:LIVING_UNIT1 [J](TimeStep),Electricity:HVAC [J](TimeStep) 
 01/21  01:00:00,-1.6,20.97,13.0,0.0,0.0,0.0,7849147.106044336,3928072.0330311546,45468.01524865421,0.9368499788213136,0.0,833288.2669987158,0.34379743123541586,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9218980460036335,1.0,1.0,0.0,20.001276074913034,0.28253870437591196,0.8256866263898399,-1.378377377753309,20.0,26.0,740.2246706245592,3545.277299573811,1.0,0.0,0.0,2507363.126376901,2507363.126376901,12733118.27846572 
 01/21  02:00:00,-1.6,20.97,13.0,12733118.27846572,0.0,0.0,7933351.820729343,3970211.9216502408,38231.71650758984,0.9469003937394586,0.0,842227.684215009,0.34809622911421919,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9317880583684957,1.0,1.0,0.0,20.00161013981162,0.23325743161374608,0.8470561995721916,-1.3825791746857155,20.0,26.0,679.4312682558734,3580.846111179178,1.0,0.0,0.0,2288506.8778496326,2288506.8778496326,12861166.00024504 
 01/21  03:00:00,-1.6,20.97,13.0,12861166.00024504,0.0,0.0,7978967.0926489899,3993039.889005917,34311.67787317087,0.9523448918428182,0.0,847070.334043463,0.35043128307613499,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9371456634028391,1.0,1.0,0.0,20.000975580775664,0.18689159070738169,0.8593226953413385,-1.3877602871526545,20.0,26.0,658.9075088286876,3600.1144029762219,1.0,0.0,0.0,2214621.3439117635,2214621.3439117635,12930531.850714399 
 01/21  04:00:00,-1.6,20.97,13.0,12930531.850714399,0.0,0.0,8007760.354655535,4007449.353588451,31837.271940100214,0.9557815667498608,0.0,850127.1104134969,0.35190750748678875,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.940527489685782,1.0,1.0,0.0,20.00137435199846,0.14679586709292917,0.8674397014812519,-1.3926590644896913,20.0,26.0,643.6687072935786,3612.2769299279009,1.0,0.0,0.0,2159761.658385371,2159761.658385371,12974316.947740443 
 01/21  05:00:00,-1.6,20.97,13.0,12974316.947740443,0.0,0.0,7998272.608032856,4002701.2514492606,32652.620216002153,0.9546491385888859,0.0,849119.8636599166,0.35142087650877,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9394131348451534,1.0,1.0,0.0,20.00092993000888,0.11565762012317894,0.8661344194153585,-1.3971388634972369,20.0,26.0,683.5481417172584,3608.2692223613596,1.0,0.0,0.0,2299781.9639543166,2299781.9639543166,12959889.200500895 
 01/21  06:00:00,-1.6,20.97,13.0,12959889.200500895,0.0,0.0,7916886.147024142,3961971.7458053256,39646.726751962065,0.944935101733386,0.0,840479.6404439593,0.3472544398724617,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9298541320182977,1.0,1.0,0.0,20.00174718167713,0.10261199526964966,0.8496524384146639,-1.4011467278758839,20.0,26.0,831.6659052068616,3573.8908658800689,1.0,0.0,0.0,2827244.217687898,2827244.217687898,12836127.117168248 
 01/21  07:00:00,-1.6,20.97,13.0,12836127.117168248,0.0,0.0,7822542.015317172,3914757.6293883479,47754.37635390922,0.9336744772862372,0.0,830463.793250694,0.3424423282752189,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9187732248194013,1.0,1.0,0.0,20.001604544806268,0.12361680180055376,0.8286491484822084,-1.4033192738674694,20.0,26.0,949.6122479534823,3534.0390754036059,1.0,0.0,0.0,3406194.2883854808,3406194.2883854808,12692660.67145298 
 01/21  08:00:00,-1.6,20.97,13.0,12692660.67145298,0.0,0.0,8378232.677039334,4192850.6397291168,0.0,1.0,1.0,903883.3205157175,0.37707938860237436,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,38841.428571428565,0.09064312267173463,1.0,1.0,1.0,1.0,20.000216035327648,0.14797352543229895,0.9940267356189492,-1.397014316376479,20.0,26.0,1057.9506694471839,4689.918677918326,0.8831,0.0,1615770.08541395,3797542.2276464195,3797542.2276464195,15206721.008412406 
 01/21  09:00:00,-1.6,20.97,13.0,15206721.008412406,0.0,0.0,8378232.677039334,4192850.6397291168,0.0,1.0,0.7813524398428048,903883.3205157175,0.37707938860237436,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,30348.84498126574,0.07082422505453051,1.0,1.0,1.0,0.7813524398428048,20.000772591675127,0.09202635399350716,0.9936366999897699,-1.3939197843559235,20.0,26.0,946.8005581827413,4516.0158793889499,0.40861,0.0,1329169.4000682424,3403606.7292179537,3403606.7292179537,14911627.739476536 
 01/21  10:00:00,-1.6,20.97,13.0,14911627.739476536,0.0,0.0,8162686.426050656,4084981.442108736,18523.393500058384,0.9742730645832523,0.0,866574.5123798006,0.35988113220633097,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9587238670201038,1.0,1.0,0.0,20.001527698586398,-0.010774974362346026,0.9136921102554433,-1.4016607715875285,20.0,26.0,907.9148232421412,3677.7190642172524,0.24189,0.0,0.0,3265169.3089626759,3265169.3089626759,13209908.631182109 
 01/21  11:00:00,-1.6,20.97,13.0,13209908.631182109,0.0,0.0,8187572.740823354,4097435.6916906505,16384.738806754554,0.977243418323952,0.0,869216.5158776017,0.36116679493175388,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9616468145265295,1.0,1.0,0.0,20.000395852148075,-0.09921700122951748,0.9175175283408524,-1.4133646496381234,20.0,26.0,927.8850431811844,3688.231262317005,0.24189,0.0,0.0,3337062.1007432315,3337062.1007432315,13247752.544341218 
 01/21  12:00:00,-1.6,20.97,13.0,13247752.544341218,0.0,0.0,8378232.677039334,4192850.6397291168,0.0,1.0,1.0,903883.3205157175,0.37707938860237436,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,38841.428571428565,0.09064312267173463,1.0,1.0,1.0,1.0,20.000490766884693,-0.1576782964900917,1.0350605945110556,-1.4229741674343908,20.0,26.0,940.7449161731125,4969.054321285883,0.24189,0.0,2614141.3431613075,3383357.6435141728,3383357.6435141728,16205092.266159764 
 01/21  13:00:00,-1.6,20.97,13.0,16205092.266159764,0.0,0.0,8378232.677039334,4192850.6397291168,0.0,1.0,0.48757025460998845,903883.3205157175,0.37707938860237436,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,18937.925217987107,0.04419489039970207,1.0,1.0,1.0,0.48757025460998845,20.00104486111266,-0.20257142116924316,0.9843462009264475,-1.4304029862858763,20.0,26.0,923.4112459390897,4219.768930003199,0.24189,0.0,767320.3121651888,3320956.43067169,3320956.43067169,14338367.731810205 
 01/21  14:00:00,-1.6,20.97,13.0,14338367.731810205,0.0,0.0,8198275.9959479,4102792.0898507458,15464.933403069266,0.9785209258290705,0.0,870352.8045461007,0.36172015338263199,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9629039332748326,1.0,1.0,0.0,20.00126803088726,-0.25074024869291286,0.9245112626163048,-1.4369986178621588,20.0,26.0,905.0325331677412,3692.7524113585207,0.24189,0.0,0.0,3254793.064694836,3254793.064694836,13264028.680890674 
 01/21  15:00:00,-1.6,20.97,13.0,13264028.680890674,0.0,0.0,8195905.65992776,4101605.8653471397,15668.632918263886,0.9782380098357446,0.0,870101.162785825,0.36159758554816137,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9626255325625239,1.0,1.0,0.0,20.000334952667207,-0.29545716491732496,0.9207294437043528,-1.4428889031232406,20.0,26.0,903.6175306509658,3691.751160589402,0.24189,0.0,0.0,3249699.055634444,3249699.055634444,13260424.178121847 
 01/21  16:00:00,-1.6,20.97,13.0,13260424.178121847,0.0,0.0,8162144.998105984,4084710.486814022,18569.922181606344,0.9742084414144356,0.0,866517.032815763,0.3598531761748447,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9586602752237594,1.0,1.0,0.0,20.00082276584138,-0.319506915400133,0.9103458996380413,-1.4485053192085267,20.0,26.0,976.7189761929884,3677.4903602945098,0.24189,0.0,0.0,3510426.619465768,3510426.619465768,13209085.297060235 
 01/21  17:00:00,-1.6,20.97,13.0,13209085.297060235,0.0,0.0,8378232.677039334,4192850.6397291168,0.0,1.0,1.0,903883.3205157175,0.37707938860237436,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,38841.428571428565,0.09064312267173463,1.0,1.0,1.0,1.0,20.000279413238404,-0.29052187548747207,1.0151666672546738,-1.4502462145558344,20.0,26.0,1224.3742721570928,4807.90164207271,0.29498,0.0,2027698.9430100213,4395337.575518478,4395337.575518478,15618649.866008478 
 01/21  18:00:00,-1.6,20.97,13.0,15618649.866008478,0.0,0.0,8148488.765422359,4077876.2836889715,19743.49755379145,0.9725784756197341,0.37628547000720899,865067.2474680141,0.359148261593356,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,14615.465205751432,0.03410769001745476,0.9570563233476236,1.0,1.0,0.37628547000720899,20.000966405429734,-0.14766392835503823,0.9111153495749601,-1.4481810422942632,20.0,26.0,1534.6606994995764,3852.6354638908007,0.5531,0.0,0.0,5507493.433711505,5507493.433711505,13202934.116481746 
 01/21  19:00:00,-1.6,20.97,13.0,13202934.116481746,0.0,0.0,7393281.0217576459,3699935.80468667,84643.76905481423,0.8824392096460914,0.0,784892.1987091785,0.3207840294526434,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.8683556615043546,1.0,1.0,0.0,20.001167832470175,0.060575907290699188,0.7489747527017128,-1.4357281207698365,20.0,26.0,1685.4190197506014,3352.7154587086577,0.89693,0.0,0.0,5888567.229445574,5888567.229445574,12039895.651351167 
 01/21  20:00:00,-1.6,20.97,13.0,12039895.651351167,0.0,0.0,7313437.787859533,3659978.600436998,91505.25531601397,0.8729093676166473,0.0,776415.8089680183,0.3167978019116579,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.8589779137920459,1.0,1.0,0.0,19.999752946471057,0.21260340019217859,0.7200057720923013,-1.4119385603973603,20.0,26.0,1660.8800780624377,3318.988974923173,0.89693,0.0,0.0,5797708.816103766,5797708.816103766,11918480.309723422 
 01/21  21:00:00,-1.6,20.97,13.0,11918480.309723422,0.0,0.0,8378232.677039334,4192850.6397291168,0.0,1.0,1.0,903883.3205157175,0.37707938860237436,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,38841.428571428565,0.09064312267173463,1.0,1.0,1.0,1.0,19.998861569546987,0.27358578233485505,0.9436868133975565,-1.3868662549586342,20.0,26.0,1640.7656599655348,4291.1709468864169,0.89693,0.0,164652.44847131289,5725296.910954915,5725296.910954915,13755603.37146977 
 01/21  22:00:00,-1.6,20.97,13.0,13755603.37146977,0.0,0.0,7804034.2538337479,3905495.499465842,49344.87745142392,0.9314654479841334,0.4150862250705903,828498.9555066454,0.3415005394956925,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,16122.541962063253,0.037624711618420767,0.9165994511702451,1.0,1.0,0.41508622507059025,20.002126477280329,0.32134525771255709,0.8263759569326131,-1.3839775903230918,20.0,26.0,1508.2393842540715,3726.0503977324608,1.0,0.0,0.0,5254487.803661637,5254487.803661637,12680638.98536258 
 01/21  23:00:00,-1.6,20.97,13.0,12680638.98536258,0.0,0.0,7469974.268839995,3738316.6115331298,78052.98314233632,0.8915930789689773,0.0,793034.1766958751,0.32462537935497079,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.8773634369571102,1.0,1.0,0.0,20.002842145948287,0.34049329798693436,0.7540498596022631,-1.3824850307262238,20.0,26.0,1209.9855943918583,3385.111360376165,1.0,0.0,0.0,4189416.702401155,4189416.702401155,12156520.897354195 
 01/21  24:00:00,-1.6,20.97,13.0,12156520.897354195,0.0,0.0,7666916.069598328,3836875.2917619498,61128.399878541546,0.9150994446131368,0.0,813942.090592296,0.33454565660383808,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.9004946458442171,1.0,1.0,0.0,20.00264891751732,0.32522269620542,0.792094231837576,-1.378548472084959,20.0,26.0,946.3293368978194,3468.301308048326,1.0,0.0,0.0,3246680.6811934115,3246680.6811934115,12456004.708973974 
 07/21  01:00:00,27.112000000000003,23.79,13.0,0.0,1344307.0969128416,0.14880177251808425,0.0,0.0,0.0,0.0,0.0,134499.44024227042,0.04878267905215662,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.14880177251808425,1.0,1.0,0.0,26.000101190459607,15.437217882812448,26.45281949272795,20.345025212470249,20.0,26.0,740.2246706245592,440.50816508276918,1.0,0.0,0.0,2507363.126376901,2507363.126376901,1555949.3942979694 
 07/21  02:00:00,26.708,23.79,13.0,1555949.3942979694,1009891.126668898,0.11208975969202789,0.0,0.0,0.0,0.0,0.0,101316.064186239,0.036541110763412407,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.11208975969202789,1.0,1.0,0.0,26.000308190738566,15.87420371317836,26.02053186461214,20.351778963016796,20.0,26.0,679.4312682558734,338.39723555499838,1.0,0.0,0.0,2288506.8778496326,2288506.8778496326,1188350.0479979944 
 07/21  03:00:00,26.405,23.79,13.0,1188350.0479979944,793049.9684858816,0.08809129261217723,0.0,0.0,0.0,0.0,0.0,79624.25007481645,0.028612982957969866,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.08809129261217723,1.0,1.0,0.0,26.00010093707159,17.00527740983086,25.690876765462826,20.374870958363748,20.0,26.0,658.9075088286876,272.1380765843209,1.0,0.0,0.0,2214621.3439117635,2214621.3439117635,949817.0757035553 
 07/21  04:00:00,26.102,23.79,13.0,949817.0757035553,622620.6854692951,0.06918683306264754,0.0,0.0,0.0,0.0,0.0,62536.82440463248,0.022408182163975413,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.06918683306264754,1.0,1.0,0.0,26.00001687003075,17.88103036790147,25.380502712748098,20.400588119307405,20.0,26.0,643.6687072935786,220.05010194910694,1.0,0.0,0.0,2159761.658385371,2159761.658385371,762300.3670167849 
 07/21  05:00:00,25.9,23.79,13.0,762300.3670167849,521550.27698902177,0.05798004606253294,0.0,0.0,0.0,0.0,0.0,52407.19655865651,0.018746658087250409,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.05798004606253294,1.0,1.0,0.0,25.99293658807163,18.563487810908954,25.156895382705455,20.407854765127536,20.0,26.0,683.5481417172584,189.16120296959319,1.0,0.0,0.0,2299781.9639543166,2299781.9639543166,651100.3306905355 
 07/21  06:00:00,26.102,23.79,13.0,651100.3306905355,531115.4043716097,0.05885881764628186,0.0,0.0,0.0,0.0,0.0,53201.503535750366,0.01903332174822811,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.05885881764628186,1.0,1.0,0.0,26.007884629511858,19.038081159971296,25.240484361542078,20.42033538373167,20.0,26.0,831.6659052068616,192.03882362506037,1.0,0.0,0.0,2827244.217687898,2827244.217687898,661459.7650502173 
 07/21  07:00:00,26.808999999999999,23.79,13.0,661459.7650502173,1178410.3555500014,0.12952787302182754,0.0,0.0,0.0,0.0,0.0,117078.08396630769,0.04233858824592539,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.12952787302182754,1.0,1.0,0.0,26.00046176963211,18.747621352249458,26.281639316878765,20.422117937827616,20.0,26.0,949.6122479534823,389.58647129421288,1.0,0.0,0.0,3406194.2883854808,3406194.2883854808,1372631.2966591665 
 07/21  08:00:00,28.526,23.79,13.0,1372631.2966591665,2444822.5605914595,0.26382037188696597,0.0,0.0,0.0,0.0,0.0,238462.8337608822,0.08804464266695746,38571.4285714286,0.033985135883628888,38571.4285714286,0.033985135883628888,0.0,0.0,0.26382037188696597,0.9999999999999997,0.9999999999999997,0.0,26.000377006462757,17.757440086722125,28.72268373734716,20.390895498881166,19.999999999999998,26.0,1057.9506694471837,775.0856254153327,0.8831,0.0,0.0,3797542.2276464195,3797542.2276464195,2760428.251495199 
 07/21  09:00:00,30.445,23.79,13.0,2760428.251495199,2767755.6673351365,0.2922607083200211,0.0,0.0,0.0,0.0,0.4545454545454544,264169.5794925763,0.09839154748082045,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,17655.194805194802,0.041201419396243,0.2922607083200211,0.9999999999999996,0.9999999999999996,0.4545454545454544,26.00036850258613,16.417748742641995,31.91438335575039,20.375212207819659,19.999999999999998,25.999999999999998,946.800558182741,1104.7071622017116,0.40861,0.0,0.0,3403606.7292179537,3403606.7292179537,3126723.2987757648 
 07/21  10:00:00,32.162,23.79,13.0,3126723.2987757648,3905500.2372265339,0.4048653374859134,0.0,0.0,0.0,0.0,0.31271910373196307,365951.025608484,0.13836956793499337,38571.4285714286,0.033985135883628888,38571.4285714286,0.033985135883628888,12146.456730526203,0.028345836081371237,0.4048653374859134,1.0,1.0,0.31271910373196307,26.000439545995353,15.069827485211079,35.29821633081656,20.349493136061044,20.0,26.000000000000005,907.9148232421409,1381.4762203151245,0.24189,0.0,0.0,3265169.3089626759,3265169.3089626759,4360740.5767084 
 07/21  11:00:00,33.677,23.79,13.0,4360740.5767084,5083774.0413300399,0.5184723133832464,0.0,0.0,0.0,0.0,0.0,468638.4762163144,0.18019943051143615,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.5184723133832464,0.9999999999999996,0.9999999999999996,0.0,26.000583720137774,13.713857328316403,38.2111885449663,20.326998374974229,19.999999999999998,25.999999999999998,927.8850431811842,1572.0653818581139,0.24189,0.0,0.0,3337062.1007432315,3337062.1007432315,5629555.37468921 
 07/21  12:00:00,34.687,23.79,13.0,5629555.37468921,5445772.763229079,0.5498093068544054,0.0,0.0,0.0,0.0,0.0,496963.4619300049,0.19206620689441643,38571.42857142859,0.03398513588362889,38571.42857142859,0.03398513588362889,0.0,0.0,0.5498093068544054,1.0,1.0,0.0,26.000739735619385,12.74411057356577,40.43536971590267,20.324966107689197,20.0,26.0,940.7449161731126,1680.4886339727607,0.24189,0.0,0.0,3383357.6435141728,3383357.6435141728,6019879.08230194 
 07/21  13:00:00,35.495,23.79,13.0,6019879.08230194,5672521.819612649,0.5680933415356951,0.0,0.0,0.0,0.0,0.0,513490.0959101537,0.19904653528087075,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.5680933415356951,0.9999999999999999,0.9999999999999999,0.0,26.000663694269144,12.081330720048883,41.96175516086813,20.3315909202418,19.999999999999998,25.999999999999998,923.4112459390896,1748.0652146293504,0.24189,0.0,0.0,3320956.43067169,3320956.43067169,6263154.772665659 
 07/21  14:00:00,36.0,23.79,13.0,6263154.772665659,5716308.727883658,0.5698375355557644,0.0,0.0,0.0,0.0,0.25,515066.64379263759,0.2000636861638406,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,9710.357142857141,0.022660780667933659,0.5698375355557644,1.0,1.0,0.25,26.00091674256004,11.5637682030913,42.71623018281879,20.33599584626727,20.0,26.0,905.0325331677412,1885.1260020418438,0.24189,0.0,0.0,3254793.064694836,3254793.064694836,6318228.58596201 
